#
# Results on Friday November 13 2020 17:06:35 UTC.
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.193 Safari/537.36
# Design number was non-random = 0
#
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Field name.
# 9. Field value.
1605288441,be673d77fd235fc63631356380dbeeaa,Form,3,0,exit,NULL,_REACTION_TIME_,2403
#
# Results on Friday November 13 2020 17:51:57 UTC.
# USER AGENT: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0
# Design number was non-random = 2
#
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Field name.
# 9. Field value.
1605289917,7678055d3bc5c50a0fe20dfd9c7764b0,Form,1,0,intro1,NULL,_REACTION_TIME_,8629
1605289917,7678055d3bc5c50a0fe20dfd9c7764b0,Form,2,0,intro2,NULL,_REACTION_TIME_,11892
1605289917,7678055d3bc5c50a0fe20dfd9c7764b0,AY_Form_inst,11,0,control.presup,7,_REACTION_TIME_,2949
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Sentence (or sentence MD5).
1605289917,7678055d3bc5c50a0fe20dfd9c7764b0,SingleSlider,11,1,control.presup,7,<p>Eva is an alien from this planet. Here%2C some aliens are fleppers and some aliens are not fleppers.</p> <p>Most of the fleppers have a lammor.</p> <p><b>Eva is a flepper%2C and she has a lammor.</b></p> 
1605289917,7678055d3bc5c50a0fe20dfd9c7764b0,SingleSlider,11,1,control.presup,7, <br> <p>How surprised would you be if you learned that ...?</p> 
# The lines below this comment are in groups of 2.
# The formats of the lines in each of these groups are as follows:
#
# Line 1:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: html.
#     Col. 9: startValue.
#     Col. 10: endValue.
#     Col. 11: value.
# Line 2:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: Sentence (or sentence MD5).
1605289917,7678055d3bc5c50a0fe20dfd9c7764b0,SingleSlider,11,1,control.presup,7,<b>Eva doesn't have a lammor.</b> ,0.00,100.00,100.00
1605289917,7678055d3bc5c50a0fe20dfd9c7764b0,SingleSlider,12,0,control.ant,8,<p>Eva is an alien from this planet. Here%2C  some aliens are fleppers and some aliens are not fleppers.</p> <p>Most of the fleppers have a lammor.</p> <p><b>Eva is a flepper%2C and she has a lammor.</b></p> 
# The lines below this comment are in groups of 2.
# The formats of the lines in each of these groups are as follows:
#
# Line 1:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: Sentence (or sentence MD5).
# Line 2:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: html.
#     Col. 9: startValue.
#     Col. 10: endValue.
#     Col. 11: value.
1605289917,7678055d3bc5c50a0fe20dfd9c7764b0,SingleSlider,12,0,control.ant,8, <br> <p>How surprised would you be if you learned that ...?</p> 
1605289917,7678055d3bc5c50a0fe20dfd9c7764b0,SingleSlider,12,0,control.ant,8,<b>Eva is a flepper.</b> ,0.00,100.00,0.00
# The lines below this comment are in groups of 2.
# The formats of the lines in each of these groups are as follows:
#
# Line 1:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: Field name.
#     Col. 9: Field value.
# Line 2:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: Sentence (or sentence MD5).
1605289917,7678055d3bc5c50a0fe20dfd9c7764b0,AY_Form_inst,5,0,independent.presup,1,_REACTION_TIME_,2514
1605289917,7678055d3bc5c50a0fe20dfd9c7764b0,SingleSlider,5,1,independent.presup,1,<p>Ann is an alien from this planet. Here%2C some aliens are glorps and some aliens are not glorps.</p> <p>Some of the aliens have dords%2C but it doesn’t matter whether they’re glorps or not.</p> <p><b>If Ann is a glorp%2C she will yapple her dord.</b></p> 
# The lines below this comment are in groups of 2.
# The formats of the lines in each of these groups are as follows:
#
# Line 1:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: Sentence (or sentence MD5).
# Line 2:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: html.
#     Col. 9: startValue.
#     Col. 10: endValue.
#     Col. 11: value.
1605289917,7678055d3bc5c50a0fe20dfd9c7764b0,SingleSlider,5,1,independent.presup,1, <br> <p>How surprised would you be if you learned that ...?</p> 
1605289917,7678055d3bc5c50a0fe20dfd9c7764b0,SingleSlider,5,1,independent.presup,1,<b>Ann doesn't have a dord.</b> ,0.00,100.00,9.67
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Sentence (or sentence MD5).
1605289917,7678055d3bc5c50a0fe20dfd9c7764b0,SingleSlider,6,0,independent.ant,2,<p>Ann is an alien from this planet. Here%2C some aliens are glorps and some aliens are not glorps.</p> <p>Some of the aliens here have dords%2C but it doesn’t matter whether they’re glorps or not.</p> <p><b>If Ann is a glorp%2C she will yapple her dord.</b></p> 
1605289917,7678055d3bc5c50a0fe20dfd9c7764b0,SingleSlider,6,0,independent.ant,2, <br> <p>How surprised would you be if you learned that ...?</p> 
# The lines below this comment are in groups of 2.
# The formats of the lines in each of these groups are as follows:
#
# Line 1:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: html.
#     Col. 9: startValue.
#     Col. 10: endValue.
#     Col. 11: value.
# Line 2:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: Field name.
#     Col. 9: Field value.
1605289917,7678055d3bc5c50a0fe20dfd9c7764b0,SingleSlider,6,0,independent.ant,2,<b>Ann is a glorp.</b> ,0.00,100.00,30.33
1605289917,7678055d3bc5c50a0fe20dfd9c7764b0,AY_Form_inst,7,0,dependent.presup,3,_REACTION_TIME_,1786
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Sentence (or sentence MD5).
1605289917,7678055d3bc5c50a0fe20dfd9c7764b0,SingleSlider,7,1,dependent.presup,3,<p>Bea is an alien from this planet. Here%2C some aliens are morties and some aliens are not morties.</p> <p>Half of the morties have a lealo. No one else has lealos.</p> <p><b>If Bea is a mortie%2C she will wegget her lealo.</b></p> 
1605289917,7678055d3bc5c50a0fe20dfd9c7764b0,SingleSlider,7,1,dependent.presup,3, <br> <p>How surprised would you be if you learned that ...?</p> 
# The lines below this comment are in groups of 2.
# The formats of the lines in each of these groups are as follows:
#
# Line 1:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: html.
#     Col. 9: startValue.
#     Col. 10: endValue.
#     Col. 11: value.
# Line 2:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: Sentence (or sentence MD5).
1605289917,7678055d3bc5c50a0fe20dfd9c7764b0,SingleSlider,7,1,dependent.presup,3,<b>Bea doesn't have a lealo.</b> ,0.00,100.00,9.67
1605289917,7678055d3bc5c50a0fe20dfd9c7764b0,SingleSlider,8,0,dependent.ant,4,<p>Bea is an alien from this planet. Here%2C some morties and some aliens are not morties.</p> <p>Half of the morties have a lealo. No one else has lealos.</p> <p><b>If Bea is a mortie%2C she will wegget her lealo.</b></p> 
# The lines below this comment are in groups of 2.
# The formats of the lines in each of these groups are as follows:
#
# Line 1:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: Sentence (or sentence MD5).
# Line 2:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: html.
#     Col. 9: startValue.
#     Col. 10: endValue.
#     Col. 11: value.
1605289917,7678055d3bc5c50a0fe20dfd9c7764b0,SingleSlider,8,0,dependent.ant,4, <br> <p>How surprised would you be if you learned that ...?</p> 
1605289917,7678055d3bc5c50a0fe20dfd9c7764b0,SingleSlider,8,0,dependent.ant,4,<b>Bea is a mortie. </b>,0.00,100.00,10.67
# The lines below this comment are in groups of 2.
# The formats of the lines in each of these groups are as follows:
#
# Line 1:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: Field name.
#     Col. 9: Field value.
# Line 2:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: Sentence (or sentence MD5).
1605289917,7678055d3bc5c50a0fe20dfd9c7764b0,AY_Form_inst,9,0,fulldep.presup,5,_REACTION_TIME_,1650
1605289917,7678055d3bc5c50a0fe20dfd9c7764b0,SingleSlider,9,1,fulldep.presup,5,<p>Cece is an alien from this planet. Here%2C some aliens are gogopos and some aliens are not gogopos.</p> <p>All gogopos have a hoopler. No one else has hooplers.</p> <p><b>If Cece is a gogopo%2C she will dippefy her hoopler.</b></p> 
# The lines below this comment are in groups of 2.
# The formats of the lines in each of these groups are as follows:
#
# Line 1:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: Sentence (or sentence MD5).
# Line 2:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: html.
#     Col. 9: startValue.
#     Col. 10: endValue.
#     Col. 11: value.
1605289917,7678055d3bc5c50a0fe20dfd9c7764b0,SingleSlider,9,1,fulldep.presup,5, <br> <p>How surprised would you be if you learned that ...?</p> 
1605289917,7678055d3bc5c50a0fe20dfd9c7764b0,SingleSlider,9,1,fulldep.presup,5,<b>Cece doesn't have a hoopler.</b> ,0.00,100.00,10.00
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Sentence (or sentence MD5).
1605289917,7678055d3bc5c50a0fe20dfd9c7764b0,SingleSlider,10,0,fulldep.ant,6,<p>Cece is an alien from this planet. Here%2C   some aliens are gogopos and some aliens are not gogopos.</p> <p>All gogopos have a hoopler. No one else has hooplers.</p> <p><b>If Cece is a gogopo%2C she will dippefy her hoopler.</b></p> 
1605289917,7678055d3bc5c50a0fe20dfd9c7764b0,SingleSlider,10,0,fulldep.ant,6, <br> <p>How surprised would you be if you learned that ...?</p> 
# The lines below this comment are in groups of 2.
# The formats of the lines in each of these groups are as follows:
#
# Line 1:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: html.
#     Col. 9: startValue.
#     Col. 10: endValue.
#     Col. 11: value.
# Line 2:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: Field name.
#     Col. 9: Field value.
1605289917,7678055d3bc5c50a0fe20dfd9c7764b0,SingleSlider,10,0,fulldep.ant,6,<b>Cece is a gogopo.</b> ,0.00,100.00,10.33
1605289917,7678055d3bc5c50a0fe20dfd9c7764b0,Form,3,0,exit,NULL,comment,cute drawings!
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Field name.
# 9. Field value.
1605289917,7678055d3bc5c50a0fe20dfd9c7764b0,Form,3,0,exit,NULL,_REACTION_TIME_,5162
#
# Results on Friday November 13 2020 18:37:31 UTC.
# USER AGENT: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.193 Safari/537.36
# Design number was non-random = 3
#
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Field name.
# 9. Field value.
1605292652,70fd1b854260ff6a47ef820c42cdc7b9,Form,1,0,intro1,NULL,_REACTION_TIME_,11730
1605292652,70fd1b854260ff6a47ef820c42cdc7b9,Form,2,0,intro2,NULL,_REACTION_TIME_,23514
1605292652,70fd1b854260ff6a47ef820c42cdc7b9,AY_Form_inst,11,0,control.presup,7,_REACTION_TIME_,3765
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Sentence (or sentence MD5).
1605292652,70fd1b854260ff6a47ef820c42cdc7b9,SingleSlider,11,1,control.presup,7,<p>Eva is an alien from this planet. Here%2C some aliens are fleppers and some aliens are not fleppers.</p> <p>Most of the fleppers have a lammor.</p> <p><b>Eva is a flepper%2C and she has a lammor.</b></p> 
1605292652,70fd1b854260ff6a47ef820c42cdc7b9,SingleSlider,11,1,control.presup,7, <br> <p>How surprised would you be if you learned that ...?</p> 
# The lines below this comment are in groups of 2.
# The formats of the lines in each of these groups are as follows:
#
# Line 1:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: html.
#     Col. 9: startValue.
#     Col. 10: endValue.
#     Col. 11: value.
# Line 2:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: Sentence (or sentence MD5).
1605292652,70fd1b854260ff6a47ef820c42cdc7b9,SingleSlider,11,1,control.presup,7,<b>Eva doesn't have a lammor.</b> ,0.00,100.00,100.00
1605292652,70fd1b854260ff6a47ef820c42cdc7b9,SingleSlider,12,0,control.ant,8,<p>Eva is an alien from this planet. Here%2C  some aliens are fleppers and some aliens are not fleppers.</p> <p>Most of the fleppers have a lammor.</p> <p><b>Eva is a flepper%2C and she has a lammor.</b></p> 
# The lines below this comment are in groups of 2.
# The formats of the lines in each of these groups are as follows:
#
# Line 1:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: Sentence (or sentence MD5).
# Line 2:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: html.
#     Col. 9: startValue.
#     Col. 10: endValue.
#     Col. 11: value.
1605292652,70fd1b854260ff6a47ef820c42cdc7b9,SingleSlider,12,0,control.ant,8, <br> <p>How surprised would you be if you learned that ...?</p> 
